,Date,Season,Regular Season,Home Team 1,Away Team 2,score1,score2,Home Team,Away Team,Home Team 1.1,Away Team 2.1,Streak Home Team,Streak Away Team,Did Star Player  play,Home Team Won,Weighted_Team_PER,Weighted_opposition_PER,win_streak_Home,lose_streak_Home,win_streak_Away,lose_streak_Away
189,21/11/2015,2015/2016,1,IND,MIL,123,86,1,0,IND,MIL,W1,L2,0,1,13.898029954633024,14.825365730194893,1,0,0,2
190,21/11/2015,2015/2016,1,DET,WAS,95,97,0,1,DET,WAS,W2,W2,0,0,14.461756291236062,19.8,2,0,2,0
191,21/11/2015,2015/2016,1,CLE,ATL,109,97,1,0,CLE,ATL,W1,W1,1,1,12.347307464705386,21.3,1,0,1,0
192,21/11/2015,2015/2016,1,MIA,PHI,96,91,1,0,MIA,PHI,W1,L13,1,1,15.816376954192632,12.963125543635835,1,0,0,13
193,21/11/2015,2015/2016,1,HOU,NYK,102,107,0,1,HOU,NYK,L1,W3,0,0,14.056677913679179,14.374319203758903,0,1,3,0
194,21/11/2015,2015/2016,1,SAS,MEM,92,82,1,0,SAS,MEM,L1,W4,1,1,14.623290043290043,17.7,0,1,4,0
195,22/11/2015,2015/2016,1,LAC,TOR,80,91,0,1,LAC,TOR,L2,W1,0,0,15.505151554572654,21.85290893015031,0,2,1,0
196,22/11/2015,2015/2016,1,BRK,BOS,111,101,1,0,BRK,BOS,L2,W1,1,1,14.408273039971531,21.5,0,2,1,0
197,22/11/2015,2015/2016,1,NOP,PHO,122,116,1,0,NOP,PHO,W1,W1,1,1,13.031279357231146,13.565183530893892,1,0,1,0
198,22/11/2015,2015/2016,1,OKC,DAL,117,114,1,0,OKC,DAL,L1,W6,1,1,13.080726131779471,14.673795025286406,0,1,6,0
199,22/11/2015,2015/2016,1,DEN,GSW,105,118,0,1,DEN,GSW,L2,W14,0,0,14.915460030165912,23.101541472963056,0,2,14,0
200,22/11/2015,2015/2016,1,LAL,POR,93,107,0,1,LAL,POR,L2,W1,1,0,13.253370501773947,15.288328693679762,0,2,1,0
201,23/11/2015,2015/2016,1,CLE,ORL,117,103,1,0,CLE,ORL,W2,L1,1,1,12.347307464705386,14.955365296803652,2,0,0,1
202,23/11/2015,2015/2016,1,CHO,SAC,127,122,1,0,CHO,SAC,W2,W1,1,1,15.088621458995336,23.6,2,0,1,0
203,23/11/2015,2015/2016,1,MIA,NYK,95,78,1,0,MIA,NYK,W2,W4,1,1,15.816376954192632,14.374319203758903,2,0,4,0
204,23/11/2015,2015/2016,1,MIL,DET,109,88,1,0,MIL,DET,L3,L1,0,1,14.825365730194893,14.461756291236062,0,3,0,1
205,23/11/2015,2015/2016,1,MIN,PHI,100,95,1,0,MIN,PHI,L2,L14,0,1,15.161460997442456,12.963125543635835,0,2,0,14
206,23/11/2015,2015/2016,1,SAS,PHO,98,84,1,0,SAS,PHO,W1,L1,1,1,14.623290043290043,13.565183530893892,1,0,0,1
207,23/11/2015,2015/2016,1,UTA,OKC,89,111,0,1,UTA,OKC,L1,W1,1,0,14.140003873216706,27.890315315315316,0,1,1,0
208,24/11/2015,2015/2016,1,WAS,IND,106,123,0,1,WAS,IND,W3,W2,0,0,13.85056530214425,20.9,3,0,2,0
209,24/11/2015,2015/2016,1,ATL,BOS,121,97,1,0,ATL,BOS,L1,L1,1,1,14.316003909351899,21.5,0,1,0,1
210,24/11/2015,2015/2016,1,MEM,DAL,110,96,1,0,MEM,DAL,L1,L1,0,1,14.811153289949386,14.673795025286406,0,1,0,1
211,24/11/2015,2015/2016,1,DEN,LAC,94,111,0,1,DEN,LAC,L3,L3,0,0,14.915460030165912,20.6,0,3,0,3
212,24/11/2015,2015/2016,1,POR,CHI,88,93,0,1,POR,CHI,W2,L1,0,0,15.288328693679762,21.492318992654774,2,0,0,1
213,24/11/2015,2015/2016,1,GSW,LAL,111,77,1,0,GSW,LAL,W15,L3,1,1,13.38971878108328,13.253370501773947,15,0,0,3
214,25/11/2015,2015/2016,1,CHO,WAS,101,87,1,0,CHO,WAS,W3,L1,1,1,15.088621458995336,19.8,3,0,0,1
215,25/11/2015,2015/2016,1,ORL,NYK,100,91,1,0,ORL,NYK,L2,L1,0,1,14.955365296803652,14.374319203758903,0,2,0,1
216,25/11/2015,2015/2016,1,BOS,PHI,84,80,1,0,BOS,PHI,L2,L15,1,1,13.913511404561827,12.963125543635835,0,2,0,15
217,25/11/2015,2015/2016,1,TOR,CLE,103,99,1,0,TOR,CLE,W2,W3,1,1,13.769058295964122,22.606882352941177,2,0,3,0
218,25/11/2015,2015/2016,1,DET,MIA,104,81,1,0,DET,MIA,L2,W3,0,1,14.461756291236062,15.816376954192632,0,2,3,0
219,25/11/2015,2015/2016,1,MIN,ATL,99,95,1,0,MIN,ATL,W1,W1,1,1,15.161460997442456,21.3,1,0,1,0
220,25/11/2015,2015/2016,1,MIL,SAC,118,129,0,1,MIL,SAC,W1,L1,0,0,14.825365730194893,23.6,1,0,0,1
221,25/11/2015,2015/2016,1,OKC,BRK,110,99,1,0,OKC,BRK,W2,W1,1,1,13.080726131779471,14.408273039971531,2,0,1,0
222,25/11/2015,2015/2016,1,HOU,MEM,93,102,0,1,HOU,MEM,L2,W1,0,0,14.056677913679179,17.7,0,2,1,0
223,25/11/2015,2015/2016,1,SAS,DAL,88,83,1,0,SAS,DAL,W2,L2,1,1,14.623290043290043,14.673795025286406,2,0,0,2
224,25/11/2015,2015/2016,1,PHO,NOP,114,120,0,1,PHO,NOP,L2,W2,0,0,13.565183530893892,25.0,0,2,2,0
225,25/11/2015,2015/2016,1,LAC,UTA,91,102,0,1,LAC,UTA,W1,L2,0,0,15.505151554572654,18.3,1,0,0,2
226,27/11/2015,2015/2016,1,ORL,MIL,114,90,1,0,ORL,MIL,W1,L1,0,1,14.955365296803652,14.825365730194893,1,0,0,1
227,27/11/2015,2015/2016,1,CHO,CLE,90,95,0,1,CHO,CLE,W4,L1,0,0,15.088621458995336,22.606882352941177,4,0,0,1
228,27/11/2015,2015/2016,1,NYK,MIA,78,97,0,1,NYK,MIA,L2,L1,0,0,14.374319203758903,15.816376954192632,0,2,0,1
229,27/11/2015,2015/2016,1,BOS,WAS,111,78,1,0,BOS,WAS,W1,L2,1,1,13.913511404561827,19.8,1,0,0,2
230,27/11/2015,2015/2016,1,MEM,ATL,101,116,0,1,MEM,ATL,W2,L1,0,0,14.811153289949386,21.3,2,0,0,1
231,27/11/2015,2015/2016,1,HOU,PHI,116,114,1,0,HOU,PHI,L3,L16,1,1,14.056677913679179,12.963125543635835,0,3,0,16
232,27/11/2015,2015/2016,1,OKC,DET,103,87,1,0,OKC,DET,W3,W1,1,1,13.080726131779471,14.461756291236062,3,0,1,0
233,27/11/2015,2015/2016,1,IND,CHI,104,92,1,0,IND,CHI,W3,W1,1,1,13.898029954633024,21.492318992654774,3,0,1,0
234,27/11/2015,2015/2016,1,DEN,SAS,80,91,0,1,DEN,SAS,L4,W3,0,0,14.915460030165912,24.246153846153845,0,4,3,0
235,27/11/2015,2015/2016,1,PHO,GSW,116,135,0,1,PHO,GSW,L3,W16,0,0,13.565183530893892,23.101541472963056,0,3,16,0
236,27/11/2015,2015/2016,1,SAC,MIN,91,101,0,1,SAC,MIN,W1,W2,0,0,13.807294573201984,15.161460997442456,1,0,2,0
237,27/11/2015,2015/2016,1,LAC,NOP,111,90,1,0,LAC,NOP,L1,W3,1,1,15.505151554572654,25.0,0,1,3,0
238,28/11/2015,2015/2016,1,WAS,TOR,82,84,0,1,WAS,TOR,L3,W3,0,0,13.85056530214425,21.85290893015031,0,3,3,0
239,28/11/2015,2015/2016,1,CLE,BRK,90,88,1,0,CLE,BRK,W1,L1,1,1,12.347307464705386,14.408273039971531,1,0,0,1
240,28/11/2015,2015/2016,1,DAL,DEN,92,81,1,0,DAL,DEN,L3,L5,0,1,14.673795025286406,14.915460030165912,0,3,0,5
241,28/11/2015,2015/2016,1,SAS,ATL,108,88,1,0,SAS,ATL,W4,W1,1,1,14.623290043290043,21.3,4,0,1,0
242,28/11/2015,2015/2016,1,UTA,NOP,101,87,1,0,UTA,NOP,W1,L1,1,1,14.140003873216706,25.0,1,0,0,1
243,28/11/2015,2015/2016,1,POR,LAL,108,96,1,0,POR,LAL,L1,L4,0,1,15.288328693679762,13.253370501773947,0,1,0,4
244,28/11/2015,2015/2016,1,GSW,SAC,120,101,1,0,GSW,SAC,W17,L1,1,1,13.38971878108328,23.6,17,0,0,1
245,29/11/2015,2015/2016,1,CHO,MIL,87,82,1,0,CHO,MIL,L1,L2,1,1,15.088621458995336,14.825365730194893,0,1,0,2
246,29/11/2015,2015/2016,1,LAC,MIN,107,99,1,0,LAC,MIN,W1,W3,0,1,15.505151554572654,15.161460997442456,1,0,3,0
247,29/11/2015,2015/2016,1,BRK,DET,87,83,1,0,BRK,DET,L2,L1,0,1,14.408273039971531,14.461756291236062,0,2,0,1
248,29/11/2015,2015/2016,1,TOR,PHO,102,107,0,1,TOR,PHO,W4,L4,0,0,13.769058295964122,13.565183530893892,4,0,0,4
249,29/11/2015,2015/2016,1,ORL,BOS,110,91,1,0,ORL,BOS,W2,W2,0,1,14.955365296803652,21.5,2,0,2,0
250,29/11/2015,2015/2016,1,MEM,PHI,92,84,1,0,MEM,PHI,L1,L17,0,1,14.811153289949386,12.963125543635835,0,1,0,17
251,29/11/2015,2015/2016,1,NYK,HOU,111,116,0,1,NYK,HOU,L3,W1,0,0,14.374319203758903,25.3,0,3,1,0
252,29/11/2015,2015/2016,1,LAL,IND,103,107,0,1,LAL,IND,L5,W4,0,0,13.253370501773947,20.9,0,5,4,0
253,30/11/2015,2015/2016,1,MIA,BOS,95,105,0,1,MIA,BOS,W1,L1,0,0,15.816376954192632,21.5,1,0,0,1
254,30/11/2015,2015/2016,1,DET,HOU,116,105,1,0,DET,HOU,L2,W2,0,1,14.461756291236062,25.3,0,2,2,0
255,30/11/2015,2015/2016,1,ATL,OKC,106,100,1,0,ATL,OKC,L1,W4,1,1,14.316003909351899,27.890315315315316,0,1,4,0
256,30/11/2015,2015/2016,1,MIL,DEN,92,74,1,0,MIL,DEN,L3,L6,0,1,14.825365730194893,14.915460030165912,0,3,0,6
257,30/11/2015,2015/2016,1,CHI,SAS,92,89,1,0,CHI,SAS,L1,W5,1,1,12.469305707015632,24.246153846153845,0,1,5,0
258,30/11/2015,2015/2016,1,UTA,GSW,103,106,0,1,UTA,GSW,W2,W18,1,0,14.140003873216706,23.101541472963056,2,0,18,0
259,30/11/2015,2015/2016,1,SAC,DAL,112,98,1,0,SAC,DAL,L2,W1,1,1,13.807294573201984,14.673795025286406,0,2,1,0
260,30/11/2015,2015/2016,1,LAC,POR,102,87,1,0,LAC,POR,W2,W1,0,1,15.505151554572654,15.288328693679762,2,0,1,0
261,01/12/2015,2015/2016,1,PHI,LAL,103,91,1,0,PHI,LAL,L18,L6,0,1,12.963125543635835,13.253370501773947,0,18,0,6
262,01/12/2015,2015/2016,1,CLE,WAS,85,97,0,1,CLE,WAS,W2,L4,1,0,12.347307464705386,19.8,2,0,0,4
263,01/12/2015,2015/2016,1,BRK,PHO,94,91,1,0,BRK,PHO,W1,W1,1,1,14.408273039971531,13.565183530893892,1,0,1,0
264,01/12/2015,2015/2016,1,NOP,MEM,104,113,0,1,NOP,MEM,L2,W1,1,0,13.031279357231146,17.7,0,2,1,0
265,01/12/2015,2015/2016,1,MIN,ORL,93,96,0,1,MIN,ORL,L1,W3,0,0,15.161460997442456,14.955365296803652,0,1,3,0
266,01/12/2015,2015/2016,1,POR,DAL,112,115,0,1,POR,DAL,L1,L1,0,0,15.288328693679762,14.673795025286406,0,1,0,1
267,02/12/2015,2015/2016,1,WAS,LAL,104,108,0,1,WAS,LAL,W1,L7,0,0,13.85056530214425,13.253370501773947,1,0,0,7
268,02/12/2015,2015/2016,1,CHO,GSW,99,116,0,1,CHO,GSW,W1,W19,1,0,15.088621458995336,23.101541472963056,1,0,19,0
269,02/12/2015,2015/2016,1,DET,PHO,127,122,1,0,DET,PHO,W1,L1,0,1,14.461756291236062,13.565183530893892,1,0,0,1
270,02/12/2015,2015/2016,1,NYK,PHI,99,87,1,0,NYK,PHI,L4,W1,0,1,14.374319203758903,12.963125543635835,0,4,1,0
271,02/12/2015,2015/2016,1,HOU,NOP,108,101,1,0,HOU,NOP,L1,L3,1,1,14.056677913679179,25.0,0,1,0,3
272,02/12/2015,2015/2016,1,CHI,DEN,99,90,1,0,CHI,DEN,W1,L7,1,1,12.469305707015632,14.915460030165912,1,0,0,7
273,02/12/2015,2015/2016,1,ATL,TOR,86,96,0,1,ATL,TOR,W1,L1,1,0,14.316003909351899,21.85290893015031,1,0,0,1
274,02/12/2015,2015/2016,1,SAS,MIL,95,70,1,0,SAS,MIL,L1,W1,1,1,14.623290043290043,14.825365730194893,0,1,1,0
275,02/12/2015,2015/2016,1,LAC,IND,91,103,0,1,LAC,IND,W3,W5,1,0,15.505151554572654,20.9,3,0,5,0
276,03/12/2015,2015/2016,1,MIA,OKC,97,95,1,0,MIA,OKC,L1,L1,1,1,15.816376954192632,27.890315315315316,0,1,0,1
277,03/12/2015,2015/2016,1,TOR,DEN,105,106,0,1,TOR,DEN,W1,L8,1,0,13.769058295964122,14.915460030165912,1,0,0,8
278,03/12/2015,2015/2016,1,UTA,ORL,94,103,0,1,UTA,ORL,L1,W4,0,0,14.140003873216706,14.955365296803652,0,1,4,0
279,03/12/2015,2015/2016,1,MEM,SAS,83,103,0,1,MEM,SAS,W2,W1,0,0,14.811153289949386,24.246153846153845,2,0,1,0
280,03/12/2015,2015/2016,1,SAC,BOS,97,114,0,1,SAC,BOS,W1,W1,0,0,13.807294573201984,21.5,1,0,1,0
281,03/12/2015,2015/2016,1,POR,IND,123,111,1,0,POR,IND,L2,W6,0,1,15.288328693679762,20.9,0,2,6,0
282,04/12/2015,2015/2016,1,NYK,BRK,108,91,1,0,NYK,BRK,W1,W2,0,1,14.374319203758903,14.408273039971531,1,0,2,0
283,04/12/2015,2015/2016,1,WAS,PHO,109,106,1,0,WAS,PHO,L1,L2,1,1,13.85056530214425,13.565183530893892,0,1,0,2
284,04/12/2015,2015/2016,1,DET,MIL,102,95,1,0,DET,MIL,W2,L1,0,1,14.461756291236062,14.825365730194893,2,0,0,1
285,04/12/2015,2015/2016,1,ATL,LAL,100,87,1,0,ATL,LAL,L1,W1,1,1,14.316003909351899,13.253370501773947,0,1,1,0
286,04/12/2015,2015/2016,1,DAL,HOU,96,100,0,1,DAL,HOU,W1,W1,0,0,14.673795025286406,25.3,1,0,1,0
287,04/12/2015,2015/2016,1,NOP,CLE,114,108,1,0,NOP,CLE,L4,L1,1,1,13.031279357231146,22.606882352941177,0,4,0,1
288,05/12/2015,2015/2016,1,PHI,DEN,105,108,0,1,PHI,DEN,L1,W1,0,0,12.963125543635835,14.915460030165912,0,1,1,0
289,05/12/2015,2015/2016,1,TOR,GSW,109,112,0,1,TOR,GSW,L1,W20,1,0,13.769058295964122,23.101541472963056,0,1,20,0
290,05/12/2015,2015/2016,1,HOU,SAC,120,113,1,0,HOU,SAC,W2,L1,1,1,14.056677913679179,23.6,2,0,0,1
291,05/12/2015,2015/2016,1,MIN,POR,103,109,0,1,MIN,POR,L2,W1,0,0,15.161460997442456,15.288328693679762,0,2,1,0
292,05/12/2015,2015/2016,1,MIA,CLE,99,84,1,0,MIA,CLE,W1,L2,1,1,15.816376954192632,22.606882352941177,1,0,0,2
293,05/12/2015,2015/2016,1,CHI,CHO,96,102,0,1,CHI,CHO,W2,L1,1,0,12.469305707015632,20.8,2,0,0,1
294,05/12/2015,2015/2016,1,SAS,BOS,108,105,1,0,SAS,BOS,W2,W2,1,1,14.623290043290043,21.5,2,0,2,0
295,05/12/2015,2015/2016,1,MIL,NYK,106,91,1,0,MIL,NYK,L2,W2,0,1,14.825365730194893,14.374319203758903,0,2,2,0
296,05/12/2015,2015/2016,1,UTA,IND,122,119,1,0,UTA,IND,L2,L1,1,1,14.140003873216706,20.9,0,2,0,1
297,05/12/2015,2015/2016,1,LAC,ORL,103,101,1,0,LAC,ORL,L1,W5,0,1,15.505151554572654,14.955365296803652,0,1,5,0
298,06/12/2015,2015/2016,1,MEM,PHO,95,93,1,0,MEM,PHO,L1,L3,0,1,14.811153289949386,13.565183530893892,0,1,0,3
299,06/12/2015,2015/2016,1,WAS,DAL,104,116,0,1,WAS,DAL,W1,L1,1,0,13.85056530214425,14.673795025286406,1,0,0,1
300,06/12/2015,2015/2016,1,DET,LAL,111,91,1,0,DET,LAL,W3,L1,0,1,14.461756291236062,13.253370501773947,3,0,0,1
301,06/12/2015,2015/2016,1,BRK,GSW,98,114,0,1,BRK,GSW,L1,W21,0,0,14.408273039971531,23.101541472963056,0,1,21,0
302,06/12/2015,2015/2016,1,OKC,SAC,98,95,1,0,OKC,SAC,L2,L2,1,1,13.080726131779471,23.6,0,2,0,2
303,07/12/2015,2015/2016,1,PHI,SAS,68,119,0,1,PHI,SAS,L2,W3,0,0,12.963125543635835,24.246153846153845,0,2,3,0
304,07/12/2015,2015/2016,1,CHO,DET,104,84,1,0,CHO,DET,W1,W4,1,1,15.088621458995336,14.461756291236062,1,0,4,0
305,07/12/2015,2015/2016,1,NYK,DAL,97,104,0,1,NYK,DAL,L1,W1,0,0,14.374319203758903,14.673795025286406,0,1,1,0
306,07/12/2015,2015/2016,1,MIA,WAS,103,114,0,1,MIA,WAS,W2,L1,1,0,15.816376954192632,19.8,2,0,0,1
307,07/12/2015,2015/2016,1,TOR,LAL,102,93,1,0,TOR,LAL,L2,L2,1,1,13.769058295964122,13.253370501773947,0,2,0,2
308,07/12/2015,2015/2016,1,MIL,POR,90,88,1,0,MIL,POR,W1,W2,0,1,14.825365730194893,15.288328693679762,1,0,2,0
309,07/12/2015,2015/2016,1,MIN,LAC,106,110,0,1,MIN,LAC,L3,W1,0,0,15.161460997442456,20.6,0,3,1,0
310,07/12/2015,2015/2016,1,NOP,BOS,93,111,0,1,NOP,BOS,W1,L1,1,0,13.031279357231146,21.5,1,0,0,1
311,07/12/2015,2015/2016,1,CHI,PHO,101,103,0,1,CHI,PHO,L1,L4,1,0,12.469305707015632,13.565183530893892,0,1,0,4
312,08/12/2015,2015/2016,1,CLE,POR,105,100,1,0,CLE,POR,L3,L1,1,1,12.347307464705386,15.288328693679762,0,3,0,1
313,08/12/2015,2015/2016,1,IND,GSW,123,131,0,1,IND,GSW,L2,W22,1,0,13.898029954633024,23.101541472963056,0,2,22,0
314,08/12/2015,2015/2016,1,BRK,HOU,110,105,1,0,BRK,HOU,L2,W3,0,1,14.408273039971531,25.3,0,2,3,0
315,08/12/2015,2015/2016,1,MEM,OKC,88,125,0,1,MEM,OKC,W1,W1,0,0,14.811153289949386,27.890315315315316,1,0,1,0
316,08/12/2015,2015/2016,1,DEN,ORL,74,85,0,1,DEN,ORL,W2,L1,0,0,14.915460030165912,14.955365296803652,2,0,0,1
317,08/12/2015,2015/2016,1,SAC,UTA,114,106,1,0,SAC,UTA,L3,W1,0,1,13.807294573201984,18.3,0,3,1,0
318,09/12/2015,2015/2016,1,CHO,MIA,99,81,1,0,CHO,MIA,W2,L1,1,1,15.088621458995336,15.816376954192632,2,0,0,1
319,09/12/2015,2015/2016,1,BOS,CHI,105,100,1,0,BOS,CHI,W1,L2,1,1,13.913511404561827,21.492318992654774,1,0,0,2
320,09/12/2015,2015/2016,1,WAS,HOU,103,109,0,1,WAS,HOU,W1,L1,0,0,13.85056530214425,25.3,1,0,0,1
321,09/12/2015,2015/2016,1,DET,MEM,92,93,0,1,DET,MEM,L1,L1,0,0,14.461756291236062,17.7,0,1,0,1
322,09/12/2015,2015/2016,1,TOR,SAS,97,94,1,0,TOR,SAS,W1,W4,1,1,13.769058295964122,24.246153846153845,1,0,4,0
323,09/12/2015,2015/2016,1,MIL,LAC,95,109,0,1,MIL,LAC,W2,W2,0,0,14.825365730194893,20.6,2,0,2,0
324,09/12/2015,2015/2016,1,MIN,LAL,123,122,1,0,MIN,LAL,L4,L3,0,1,15.161460997442456,13.253370501773947,0,4,0,3
325,09/12/2015,2015/2016,1,UTA,NYK,106,85,1,0,UTA,NYK,L1,L2,1,1,14.140003873216706,14.374319203758903,0,1,0,2
326,09/12/2015,2015/2016,1,PHO,ORL,107,104,1,0,PHO,ORL,W1,W1,0,1,13.565183530893892,14.955365296803652,1,0,1,0
327,09/12/2015,2015/2016,1,DAL,ATL,95,98,0,1,DAL,ATL,W2,W1,0,0,14.673795025286406,21.3,2,0,1,0
328,10/12/2015,2015/2016,1,BRK,PHI,100,91,1,0,BRK,PHI,W1,L3,0,1,14.408273039971531,12.963125543635835,1,0,0,3
329,10/12/2015,2015/2016,1,OKC,ATL,107,94,1,0,OKC,ATL,W2,W2,1,1,13.080726131779471,21.3,2,0,2,0
330,10/12/2015,2015/2016,1,CHI,LAC,83,80,1,0,CHI,LAC,L3,W3,1,1,12.469305707015632,20.6,0,3,3,0
331,10/12/2015,2015/2016,1,SAC,NYK,99,97,1,0,SAC,NYK,W1,L3,0,1,13.807294573201984,14.374319203758903,1,0,0,3
332,11/12/2015,2015/2016,1,PHI,DET,95,107,0,1,PHI,DET,L4,L2,0,0,12.963125543635835,14.461756291236062,0,4,0,2
333,11/12/2015,2015/2016,1,IND,MIA,96,83,1,0,IND,MIA,L3,L2,1,1,13.898029954633024,15.816376954192632,0,3,0,2
334,11/12/2015,2015/2016,1,ORL,CLE,76,111,0,1,ORL,CLE,L1,W1,0,0,14.955365296803652,22.606882352941177,0,1,1,0
335,11/12/2015,2015/2016,1,BOS,GSW,119,124,0,1,BOS,GSW,W2,W23,1,0,13.913511404561827,23.101541472963056,2,0,23,0
336,11/12/2015,2015/2016,1,TOR,MIL,90,83,1,0,TOR,MIL,W2,L1,1,1,13.769058295964122,14.825365730194893,2,0,0,1
337,11/12/2015,2015/2016,1,NOP,WAS,107,105,1,0,NOP,WAS,L1,L1,1,1,13.031279357231146,19.8,0,1,0,1
338,11/12/2015,2015/2016,1,MEM,CHO,99,123,0,1,MEM,CHO,W1,W3,0,0,14.811153289949386,20.8,1,0,3,0
339,11/12/2015,2015/2016,1,DEN,MIN,111,108,1,0,DEN,MIN,L1,W1,0,1,14.915460030165912,15.161460997442456,0,1,1,0
340,11/12/2015,2015/2016,1,UTA,OKC,90,94,0,1,UTA,OKC,W1,W3,0,0,14.140003873216706,27.890315315315316,1,0,3,0
341,11/12/2015,2015/2016,1,PHO,POR,96,106,0,1,PHO,POR,W2,L2,0,0,13.565183530893892,15.288328693679762,2,0,0,2
342,11/12/2015,2015/2016,1,SAS,LAL,109,87,1,0,SAS,LAL,L1,L4,1,1,14.623290043290043,13.253370501773947,0,1,0,4
343,12/12/2015,2015/2016,1,BRK,LAC,100,105,0,1,BRK,LAC,W2,L1,0,0,14.408273039971531,20.6,2,0,0,1
344,12/12/2015,2015/2016,1,CHO,BOS,93,98,0,1,CHO,BOS,W4,L1,0,0,15.088621458995336,21.5,4,0,0,1
345,12/12/2015,2015/2016,1,DET,IND,118,96,1,0,DET,IND,W1,W1,0,1,14.461756291236062,20.9,1,0,1,0
346,12/12/2015,2015/2016,1,CHI,NOP,98,94,1,0,CHI,NOP,W1,W1,0,1,12.469305707015632,25.0,1,0,1,0
347,12/12/2015,2015/2016,1,ATL,SAS,78,103,0,1,ATL,SAS,L1,W1,0,0,14.316003909351899,24.246153846153845,0,1,1,0
348,12/12/2015,2015/2016,1,HOU,LAL,126,97,1,0,HOU,LAL,W1,L5,1,1,14.056677913679179,13.253370501773947,1,0,0,5
349,12/12/2015,2015/2016,1,DAL,WAS,111,114,0,1,DAL,WAS,L1,L2,0,0,14.673795025286406,19.8,0,1,0,2
350,12/12/2015,2015/2016,1,MIL,GSW,108,95,1,0,MIL,GSW,L2,W24,0,1,14.825365730194893,23.101541472963056,0,2,24,0
351,12/12/2015,2015/2016,1,POR,NYK,110,112,0,1,POR,NYK,W1,L4,0,0,15.288328693679762,14.374319203758903,1,0,0,4
352,13/12/2015,2015/2016,1,PHO,MIN,108,101,1,0,PHO,MIN,L1,L1,0,1,13.565183530893892,15.161460997442456,0,1,0,1
353,13/12/2015,2015/2016,1,MIA,MEM,100,97,1,0,MIA,MEM,L3,L1,1,1,15.816376954192632,17.7,0,3,0,1
354,13/12/2015,2015/2016,1,TOR,PHI,96,76,1,0,TOR,PHI,W3,L5,1,1,13.769058295964122,12.963125543635835,3,0,0,5
355,13/12/2015,2015/2016,1,OKC,UTA,104,98,1,0,OKC,UTA,W4,L1,1,1,13.080726131779471,18.3,4,0,0,1
356,14/12/2015,2015/2016,1,IND,TOR,106,90,1,0,IND,TOR,L1,W4,1,1,13.898029954633024,21.85290893015031,0,1,4,0
357,14/12/2015,2015/2016,1,DET,LAC,103,105,0,1,DET,LAC,W2,W1,0,0,14.461756291236062,20.6,2,0,1,0
358,14/12/2015,2015/2016,1,BRK,ORL,82,105,0,1,BRK,ORL,L1,L2,0,0,14.408273039971531,14.955365296803652,0,1,0,2
359,14/12/2015,2015/2016,1,CHI,PHI,115,96,1,0,CHI,PHI,W2,L6,1,1,12.469305707015632,12.963125543635835,2,0,0,6
360,14/12/2015,2015/2016,1,ATL,MIA,88,100,0,1,ATL,MIA,L2,W1,1,0,14.316003909351899,15.816376954192632,0,2,1,0
361,14/12/2015,2015/2016,1,MEM,WAS,112,95,1,0,MEM,WAS,L2,W1,0,1,14.811153289949386,19.8,0,2,1,0
362,14/12/2015,2015/2016,1,SAS,UTA,118,81,1,0,SAS,UTA,W2,L2,1,1,14.623290043290043,18.3,2,0,0,2
363,14/12/2015,2015/2016,1,DAL,PHO,104,94,1,0,DAL,PHO,L2,W1,0,1,14.673795025286406,13.565183530893892,0,2,1,0
364,14/12/2015,2015/2016,1,DEN,HOU,114,108,1,0,DEN,HOU,W1,W2,0,1,14.915460030165912,25.3,1,0,2,0
365,14/12/2015,2015/2016,1,POR,NOP,105,101,1,0,POR,NOP,L1,L1,0,1,15.288328693679762,25.0,0,1,0,1
366,15/12/2015,2015/2016,1,BOS,CLE,77,89,0,1,BOS,CLE,W1,W2,1,0,13.913511404561827,22.606882352941177,1,0,2,0
367,15/12/2015,2015/2016,1,MIN,DEN,100,112,0,1,MIN,DEN,L2,W2,0,0,15.161460997442456,14.915460030165912,0,2,2,0
368,15/12/2015,2015/2016,1,SAC,HOU,107,97,1,0,SAC,HOU,W2,L1,0,1,13.807294573201984,25.3,2,0,0,1
369,15/12/2015,2015/2016,1,LAL,MIL,113,95,1,0,LAL,MIL,L6,W1,0,1,13.253370501773947,14.825365730194893,0,6,1,0
370,16/12/2015,2015/2016,1,ORL,CHO,113,98,1,0,ORL,CHO,W1,L1,0,1,14.955365296803652,20.8,1,0,0,1
371,16/12/2015,2015/2016,1,IND,DAL,107,81,1,0,IND,DAL,W1,W1,1,1,13.898029954633024,14.673795025286406,1,0,1,0
372,16/12/2015,2015/2016,1,NYK,MIN,107,102,1,0,NYK,MIN,W1,L3,0,1,14.374319203758903,15.161460997442456,1,0,0,3
373,16/12/2015,2015/2016,1,BRK,MIA,98,104,0,1,BRK,MIA,L2,W2,0,0,14.408273039971531,15.816376954192632,0,2,2,0
374,16/12/2015,2015/2016,1,DET,BOS,119,116,1,0,DET,BOS,L1,L1,0,1,14.461756291236062,21.5,0,1,0,1
375,16/12/2015,2015/2016,1,OKC,POR,106,90,1,0,OKC,POR,W5,W1,1,1,13.080726131779471,15.288328693679762,5,0,1,0
376,16/12/2015,2015/2016,1,ATL,PHI,127,106,1,0,ATL,PHI,L3,L7,1,1,14.316003909351899,12.963125543635835,0,3,0,7
377,16/12/2015,2015/2016,1,CHI,MEM,98,85,1,0,CHI,MEM,W3,W1,1,1,12.469305707015632,17.7,3,0,1,0
